$PROTNR$;$PROCOD$;$PROTYP$;$PRONAM$;$PROEAN$;$PROKDS$;$PROLDS$;$PROLIF$;$PROMMG$;$PROSTA$;$PROBEH$;$PROVEP$;$PROPEH$;$PROIEH$;$PROLZE$;$PROWFL$;$PROLIK$;$PROOPR$;$PROMPR$;$PROVVA$;$PROKRE$;$PROZOL$;$PRONEX$;$PROONL$;$PROOST$;$PROKEY$;$PROODE$;$PROSEQ$
$887795$;$887795$;$Ersatzteil$;$Scheibe, Unterleg-        S703$;$4030293091375$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.8;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$887796$;$887796$;$Ersatzteil$;$Schraube                  S703$;$4030293091498$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.8;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$887799$;$887799$;$Ersatzteil$;$Schraube                  S703$;$4030293091627$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.95;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$887864$;$887864$;$Ersatzteil$;$Stift                     S703$;$4030293091443$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.45;0.0;$$;$$;$73170090$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$887866$;$887866$;$Ersatzteil$;$Schraube                  S703$;$4030293091290$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.95;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$887971$;$887971$;$Ersatzteil$;$Anker,230V            BRL731VE$;$4030293085336$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;56.7;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$887979$;$887979$;$Ersatzteil$;$Mantel f. Antr.welle   WS702VE$;$4030293085343$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;38.6;0.0;$$;$$;$40094200$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$888173$;$888173$;$Ersatzteil$;$Dreharm                  CFN #$;$4030293085374$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.45;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$888196$;$888196$;$Ersatzteil$;$Schalter,230V    alle BRL7xxVE$;$4030293085404$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;29.2;0.0;$$;$$;$85365011$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$888197$;$888197$;$Ersatzteil$;$Schalter,230V           P720VE$;$4030293085411$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;29.7;0.0;$$;$$;$85365011$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$888229$;$888229$;$Ersatzteil$;$Elektronik 110/CEE   WS702VEA$;$4030293112964$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;31.2;0.0;$$;$$;$90328900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$888720$;$888720$;$Ersatzteil$;$Gehäuse, 2 Hälften       MS714$;$4030293085466$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;19.6;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$888908$;$888908$;$Ersatzteil$;$Anker 110/CEE   WS702VEA$;$4030293113121$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;26.1;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$888909$;$888909$;$Ersatzteil$;$Magnetfeld 110/CEE  WS702VEA$;$4030293112940$;$PC NO. 899570$;$$;$$;0;0;0;0;0;$$;0;0;$$;16.7;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$888976$;$888976$;$Ersatzteil$;$Welle                     S703$;$4030293091177$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.1;0.0;$$;$$;$84831095$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$888993$;$888993$;$Ersatzteil$;$Schraube,Torx-alleBBT/AB/ACACH$;$4030293085480$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.3;0.0;$$;$$;$73181491$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$889192$;$889192$;$Ersatzteil$;$Schalter 110V   SK 2902 VVA$;$4030293107151$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;53.6;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$889199$;$889199$;$Ersatzteil$;$Schraube AB12/AC12/ACH14/19$;$4030293094932$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.55;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$889265$;$889265$;$Ersatzteil$;$Federscheibe              S703$;$4030293091566$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.2;0.0;$$;$$;$73182400$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$889303$;$889303$;$Ersatzteil$;$Stützadapter f. H.Rohr WS702VE$;$4030293088726$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;10.7;0.0;$$;$$;$76169910$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$889404$;$889404$;$Ersatzteil$;$Anker, 230V              MS714$;$4030293085534$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;56.2;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$889405$;$889405$;$Ersatzteil$;$Magnetfeld               MS714$;$4030293085541$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;64.7;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$889501$;$889501$;$Ersatzteil$;$Block, Klemmen-           H730$;$4030293085596$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.45;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$889667$;$889667$;$Ersatzteil$;$Stift, Spann-             S703$;$4030293091252$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.8;0.0;$$;$$;$73170090$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$889683$;$889683$;$Ersatzteil$;$Feder                     S703$;$4030293091184$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.65;0.0;$$;$$;$73182400$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890041$;$890041$;$Ersatzteil$;$Ring, Sicherungs-         S703$;$4030293091658$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.6;0.0;$$;$$;$73182900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890248$;$890248$;$Ersatzteil$;$Klemme, Kabel-        XS/MS714$;$4030293095953$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.75;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890249$;$890249$;$Ersatzteil$;$Leiste, Klemm-           WS702$;$4030293086265$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.55;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890398$;$890398$;$Ersatzteil$;$Mutter, Spezial-          S703$;$4030293091597$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.55;0.0;$$;$$;$73181699$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890471$;$890471$;$Ersatzteil$;$Feder                   BRL731$;$4030293093645$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.95;0.0;$$;$$;$73182400$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890472$;$890472$;$Ersatzteil$;$Dichtung   BRL731VEA$;$4030293115071$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.7;0.0;$$;$$;$40169300$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890482$;$890482$;$Ersatzteil$;$Alu-Nase mont.m.DichtungBRL731$;$4030293093669$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;13.5;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890486$;$890486$;$Ersatzteil$;$Kupplungs-Set    BRL721+BRL731$;$4030293093652$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;13.6;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890642$;$890642$;$Ersatzteil$;$Stift, Spann-             S703$;$4030293091672$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.65;0.0;$$;$$;$73181499$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890753$;$890753$;$Ersatzteil$;$Schraube                  S703$;$4030293091573$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.0;0.0;$$;$$;$73181590$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890836$;$890836$;$Ersatzteil$;$Ring, Sicherungs-(E-Ring) S703$;$4030293091122$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.55;0.0;$$;$$;$73182900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890837$;$890837$;$Ersatzteil$;$Stift                     S703$;$4030293091467$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.55;0.0;$$;$$;$73181499$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890843$;$890843$;$Ersatzteil$;$Anker, 230V               S703$;$4030293091023$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;65.0;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890844$;$890844$;$Ersatzteil$;$Magnetfeld, 230V          S703$;$4030293091030$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;48.6;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890847$;$890847$;$Ersatzteil$;$Kurbelgehäuse             S703$;$4030293091399$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;7.55;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890849$;$890849$;$Ersatzteil$;$Getriebegehäuse           S703$;$4030293091214$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;50.8;0.0;$$;$$;$84834023$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890850$;$890850$;$Ersatzteil$;$Zahnrad                 S703$;$4030293091108$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;31.5;0.0;$$;$$;$84824000$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890851$;$890851$;$Ersatzteil$;$Lagerbockbaugruppe        S703$;$4030293091160$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;29.3;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890852$;$890852$;$Ersatzteil$;$Schalter 230V     S 703$;$4030293101371$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;32.3;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$890961$;$890961$;$Zubehör$;$Adapter mit Metallring$;$4030293086012$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;14.2;0.0;$$;$$;$73079100$;$1$;$J$;$J$;$20010$;$Nexmart$;10;
$891033$;$891033$;$Ersatzteil$;$Kontaktplat.AB12/AC12/ACH14/19$;$4030293094949$;$NR. DPA1140000$;$$;$$;0;0;0;0;0;$$;0;0;$$;8.35;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891164$;$891164$;$Ersatzteil$;$Scheibe                   S703$;$4030293091078$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.8;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891232$;$891232$;$Ersatzteil$;$Winkelskala(Aufkleber)    S703$;$4030293091269$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.05;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891238$;$891238$;$Ersatzteil$;$Ritzel AB12/AC12/ACH14/19$;$4030293094864$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.95;0.0;$$;$$;$84839020$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891247$;$891247$;$Ersatzteil$;$Drehrichtgschieb.AB12/AC12/ACH$;$4030293094956$;$NR. DPA0380070$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.1;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891347$;$891347$;$Ersatzteil$;$Kondensator       OFT2926/S703$;$4030293091689$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;9.45;0.0;$$;$$;$85322900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891352$;$891352$;$Ersatzteil$;$Arretierschalter AC12/ACH14/19$;$4030293109346$;$NR. DPA1130001$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.9;0.0;$$;$$;$85365011$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891353$;$891353$;$Ersatzteil$;$Feder AB12/AC12/ACH14/19$;$4030293094987$;$spring for a cordless driver drill$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.7;0.0;$$;$$;$73202081$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891411$;$891411$;$Ersatzteil$;$Motorgehäuse              S703$;$4030293091207$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;9.9;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891412$;$891412$;$Ersatzteil$;$Schalter, 230V            S703$;$4030293091054$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;32.7;0.0;$$;$$;$85365011$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891418$;$891418$;$Ersatzteil$;$Handgriff, 2 Hälften      S703$;$4030293091634$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;12.2;0.0;$$;$$;$39269097$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891461$;$891461$;$Ersatzteil$;$Kabel 230V         SKL 2903VV$;$4030293104167$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;11.0;0.0;$$;$$;$85444290$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891547$;$891547$;$Ersatzteil$;$Dichtung                  S703$;$4030293091504$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.8;0.0;$$;$$;$48116000$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891549$;$891549$;$Ersatzteil$;$Schutzbügel   S 703$;$4030293101487$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.2;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891672$;$891672$;$Ersatzteil$;$Sägeauflageschuh        SK2902$;$4030293086043$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;10.4;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891736$;$891736$;$Ersatzteil$;$Klappdeckel f. Koffer      BAM$;$4030293086050$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;6.55;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891782$;$891782$;$Ersatzteil$;$Dichtung, Gummi-          S703$;$4030293091696$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.85;0.0;$$;$$;$48116000$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891891$;$891891$;$Ersatzteil$;$Dichtung                  S703$;$4030293091726$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.2;0.0;$$;$$;$48116000$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$891892$;$891892$;$Ersatzteil$;$Dichtung                  S703$;$4030293091733$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.4;0.0;$$;$$;$48116000$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$892062$;$892062$;$Ersatzteil$;$Lager                     S703$;$4030293091665$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;8.35;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$892171$;$892171$;$Ersatzteil$;$Schraube                  S703$;$4030293091405$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.85;0.0;$$;$$;$73181590$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$892462$;$892462$;$Ersatzteil$;$Dichtung         S 703 BVE$;$4030293101111$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.35;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$892550$;$892550$;$Ersatzteil$;$Ring, O-                  S703$;$4030293091719$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.7;0.0;$$;$$;$40169999$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$892667$;$892667$;$Ersatzteil$;$Schalter ACH19$;$4030293109353$;$NR. OIA0020390$;$$;$$;0;0;0;0;0;$$;0;0;$$;38.0;0.0;$$;$$;$85365011$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$892791$;$892791$;$Ersatzteil$;$Handgriff 2 Haelften SK2902VVB$;$4030293100725$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;16.3;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$892792$;$892792$;$Ersatzteil$;$Handgr.2Hälf.f.Tigersäge 9738$;$4030293106789$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;11.2;0.0;$$;$$;$39269097$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$892850$;$892850$;$Ersatzteil$;$Schutzschild              S703$;$4030293091740$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.3;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$892851$;$892851$;$Ersatzteil$;$Scharnier                 S703$;$4030293091764$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.4;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$892852$;$892852$;$Ersatzteil$;$Riegel                    S703$;$4030293091771$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.3;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$892853$;$892853$;$Ersatzteil$;$Stift                     S703$;$4030293091757$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.9;0.0;$$;$$;$73181499$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$892950$;$892950$;$Ersatzteil$;$Schraube                  S703$;$4030293091528$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.8;0.0;$$;$$;$73181491$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$892955$;$892955$;$Ersatzteil$;$Blechclip AB12/AC12/AC14/19$;$4030293094994$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.1;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$892956$;$892956$;$Ersatzteil$;$Schraube               FT500 #$;$4030293093362$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.55;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$893098$;$893098$;$Ersatzteil$;$O-Ring      S 703$;$4030293101470$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.55;0.0;$$;$$;$40169300$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$893101$;$893101$;$Ersatzteil$;$Schalter ABH14/ACH14$;$4030293095052$;$NR. OIA0020421$;$$;$$;0;0;0;0;0;$$;0;0;$$;35.3;0.0;$$;$$;$85365011$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$893123$;$893123$;$Ersatzteil$;$Schraube mit Schulter     S703$;$4030293093638$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.75;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$893386$;$893386$;$Ersatzteil$;$Verstellhebel, komplett   S703$;$4030293091245$;$including: ref.73, 98, 143              (889667, 886759, 885348)$;$$;$$;0;0;0;0;0;$$;0;0;$$;28.2;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$893833$;$893833$;$Ersatzteil$;$Dichtung                  S703$;$4030293091801$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.85;0.0;$$;$$;$48116000$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$893872$;$893872$;$Ersatzteil$;$Kohle+Kohlehalter         S703$;$4030293091047$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;6.1;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$894098$;$894098$;$Ersatzteil$;$Schraube AC12/ACH14/19/AB12$;$4030293094925$;$NR. DHB0020100$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.8;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$894808$;$894808$;$Ersatzteil$;$Varistorbaugruppe     SB2908VE$;$4030293096325$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;19.6;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$894933$;$894933$;$Ersatzteil$;$Mutter    S 703$;$4030293101449$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.6;0.0;$$;$$;$73181699$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$895133$;$895133$;$Ersatzteil$;$Schraube    S 703$;$4030293101456$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.65;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$895148$;$895148$;$Ersatzteil$;$Motorgehäuse  SKL 2903VV$;$4030293104204$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.45;0.0;$$;$$;$39269097$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$895517$;$895517$;$Zubehör$;$Schrauberbit A/ABH/AC/ACH$;$4030293094444$;$NR. BMF0030110$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.65;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$20060$;$Nexmart$;10;
$895583$;$895583$;$Ersatzteil$;$Kondensator$;$4030293112315$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.45;0.0;$$;$$;$85322500$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$895605$;$895605$;$Ersatzteil$;$Stütze    S 703$;$4030293101418$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.6;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$895606$;$895606$;$Ersatzteil$;$Kurbelrolle    S 703$;$4030293101388$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;8.45;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$895607$;$895607$;$Ersatzteil$;$Sägeblattführg.    S 703$;$4030293101401$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.85;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$895608$;$895608$;$Ersatzteil$;$Spanreißschutz   S 703$;$4030293101494$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.45;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$895996$;$895996$;$Ersatzteil$;$Dichtung     S 703$;$4030293101425$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.9;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$896106$;$896106$;$Ersatzteil$;$Luftführung  BRL731VEA$;$4030293115002$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.85;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$896117$;$896117$;$Ersatzteil$;$Gürtelclip  BRL731VEA$;$4030293115170$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.5;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$896804$;$896804$;$Ersatzteil$;$Dichtung     S 703$;$4030293101432$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.6;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$896923$;$896923$;$Ersatzteil$;$Hubstange   S703$;$4030293099562$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;19.0;0.0;$$;$$;$84831095$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$896996$;$896996$;$Ersatzteil$;$Kupplungsgehäuse BRL731VEA$;$4030293115088$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;6.45;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$896997$;$896997$;$Ersatzteil$;$Scheibe  BRL731VEA$;$4030293115149$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.75;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$896998$;$896998$;$Ersatzteil$;$Dichtung  BRL731VEA$;$4030293115156$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.95;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$897558$;$897558$;$Ersatzteil$;$Ring, O-           XS712/MS714$;$4030293095946$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.55;0.0;$$;$$;$40169999$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$897774$;$897774$;$Ersatzteil$;$Quik-Change-Buchse   SK2902VVA$;$4030293095762$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;10.0;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$898876$;$898876$;$Ersatzteil$;$Magnetfeld 110V   SKL 2903 VV$;$4030293104624$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;51.5;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$898877$;$898877$;$Ersatzteil$;$Anker kompl, 120V$;$4030293118621$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;48.6;0.0;$$;$$;$$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$899234$;$899234$;$Ersatzteil$;$Auflager Rep.-Set        WS702$;$4030293097582$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;15.7;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$899568$;$899568$;$Ersatzteil$;$Kohlebürste 23 WS 702 VE$;$4030293100145$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.15;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$899569$;$899569$;$Ersatzteil$;$Magnetfeld 230V im Karton$;$4030293100138$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;35.8;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$899593$;$899593$;$Ersatzteil$;$Lager  BRL731VEA$;$4030293115231$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.7;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$899595$;$899595$;$Ersatzteil$;$Stift   BRL731VEA$;$4030293115194$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.55;0.0;$$;$$;$73170090$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$900546$;$900546$;$Ersatzteil$;$Buchse            SKL 2903VV$;$4030293104303$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.75;0.0;$$;$$;$84833080$;$1$;$J$;$J$;$300$;$Nexmart$;10;
